"cell_id","signoff_row_id","column_name","old_value","new_value","change_state","change_class","reason"
"MI455X-REBASE-CELL-05092","MI455X-SIGN-0204","freeze_aggregate_sha256","dfed75716edaff380b35f4b356f4a631a8ce17413a8e339ac2b77448cb94b0a0","dfed75716edaff380b35f4b356f4a631a8ce17413a8e339ac2b77448cb94b0a0","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-05093","MI455X-SIGN-0204","formal_baseline_manifest_sha256","21e9d20cd1af23278e58d795a0a4c558692c9a4bef57f2e9482545a3a9b19a83","7ff0be6c7c72f7aba85fe584a14ef9df11f72e17c84a40cb541e1c6b2933e4b1","changed","baseline_rebind","AWS formal merge changed the signed 32-table baseline and the fresh isolated-merge validator count."
"MI455X-REBASE-CELL-05094","MI455X-SIGN-0204","formal_baseline_manifest_bytes","6070","8965","changed","baseline_rebind","AWS formal merge changed the signed 32-table baseline and the fresh isolated-merge validator count."
"MI455X-REBASE-CELL-05095","MI455X-SIGN-0204","formal_baseline_aggregate_sha256","6aa1bd6373b9d07b383a25c1355609cc6076ee8e491048d68d9c4ba445c0d165","f1520907d54e406e7d82f591e3799f07f569218aff0c321ac3b836b6c649da10","changed","baseline_rebind","AWS formal merge changed the signed 32-table baseline and the fresh isolated-merge validator count."
"MI455X-REBASE-CELL-05096","MI455X-SIGN-0204","temporary_merge_validator_checks","102752","111040","changed","baseline_rebind","AWS formal merge changed the signed 32-table baseline and the fresh isolated-merge validator count."
"MI455X-REBASE-CELL-05097","MI455X-SIGN-0204","verdict","accept","accept","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-05098","MI455X-SIGN-0204","reviewer","m2_final_review_mi455x","m2_mi455x_rebase","changed","new_independent_reviewer","The rebase is signed by the independent rebase reviewer."
"MI455X-REBASE-CELL-05099","MI455X-SIGN-0204","review_date","2026-08-13","2026-08-13","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-05100","MI455X-SIGN-0204","notes","仅授权该主键按冻结来源行追加，并把 review_status 从 draft 改为 reviewed；所有其余列保持冻结值。","仅授权该主键按冻结来源行追加，并把 review_status 从 draft 改为 reviewed；所有其余列保持冻结值。","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-05101","MI455X-SIGN-0205","signoff_row_id","MI455X-SIGN-0205","MI455X-SIGN-0205","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-05102","MI455X-SIGN-0205","binding_kind","lifecycle_pk_write","lifecycle_pk_write","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-05103","MI455X-SIGN-0205","source_path","审计/子代理交接/m2_staging/M2-W3-AMD-MI455X-MODULE/structured/search-results.csv","审计/子代理交接/m2_staging/M2-W3-AMD-MI455X-MODULE/structured/search-results.csv","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-05104","MI455X-SIGN-0205","source_sha256","5b18d025e6f10c36228b25219e4c91bd9ca6a3de7706ed1b8af49e3bbfd59c23","5b18d025e6f10c36228b25219e4c91bd9ca6a3de7706ed1b8af49e3bbfd59c23","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-05105","MI455X-SIGN-0205","source_bytes","7203","7203","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-05106","MI455X-SIGN-0205","target_path","最小参考资料库/search-results.csv","最小参考资料库/search-results.csv","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-05107","MI455X-SIGN-0205","pk_column","search_result_id","search_result_id","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-05108","MI455X-SIGN-0205","pk_value","SRESULT-M2W3-AMD-MI455X-HBM-INTERFACE-PRODUCT","SRESULT-M2W3-AMD-MI455X-HBM-INTERFACE-PRODUCT","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-05109","MI455X-SIGN-0205","source_review_status","draft","draft","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-05110","MI455X-SIGN-0205","authorized_review_status","reviewed","reviewed","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-05111","MI455X-SIGN-0205","semantic_status_column","","","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-05112","MI455X-SIGN-0205","semantic_status_before","","","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-05113","MI455X-SIGN-0205","semantic_status_after","","","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-05114","MI455X-SIGN-0205","source_line_sha256","6720ea64c03c8b691a7e008227a8bfb6d273cdced1ec3e823f1c8fc3180e26cc","6720ea64c03c8b691a7e008227a8bfb6d273cdced1ec3e823f1c8fc3180e26cc","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-05115","MI455X-SIGN-0205","freeze_manifest_sha256","56ca298d6c9b327c3b5ef2babf30a0f5dc109b519381083e5717452a01b1331b","56ca298d6c9b327c3b5ef2babf30a0f5dc109b519381083e5717452a01b1331b","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-05116","MI455X-SIGN-0205","freeze_manifest_bytes","4603","4603","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-05117","MI455X-SIGN-0205","freeze_aggregate_sha256","dfed75716edaff380b35f4b356f4a631a8ce17413a8e339ac2b77448cb94b0a0","dfed75716edaff380b35f4b356f4a631a8ce17413a8e339ac2b77448cb94b0a0","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-05118","MI455X-SIGN-0205","formal_baseline_manifest_sha256","21e9d20cd1af23278e58d795a0a4c558692c9a4bef57f2e9482545a3a9b19a83","7ff0be6c7c72f7aba85fe584a14ef9df11f72e17c84a40cb541e1c6b2933e4b1","changed","baseline_rebind","AWS formal merge changed the signed 32-table baseline and the fresh isolated-merge validator count."
"MI455X-REBASE-CELL-05119","MI455X-SIGN-0205","formal_baseline_manifest_bytes","6070","8965","changed","baseline_rebind","AWS formal merge changed the signed 32-table baseline and the fresh isolated-merge validator count."
"MI455X-REBASE-CELL-05120","MI455X-SIGN-0205","formal_baseline_aggregate_sha256","6aa1bd6373b9d07b383a25c1355609cc6076ee8e491048d68d9c4ba445c0d165","f1520907d54e406e7d82f591e3799f07f569218aff0c321ac3b836b6c649da10","changed","baseline_rebind","AWS formal merge changed the signed 32-table baseline and the fresh isolated-merge validator count."
"MI455X-REBASE-CELL-05121","MI455X-SIGN-0205","temporary_merge_validator_checks","102752","111040","changed","baseline_rebind","AWS formal merge changed the signed 32-table baseline and the fresh isolated-merge validator count."
"MI455X-REBASE-CELL-05122","MI455X-SIGN-0205","verdict","accept","accept","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-05123","MI455X-SIGN-0205","reviewer","m2_final_review_mi455x","m2_mi455x_rebase","changed","new_independent_reviewer","The rebase is signed by the independent rebase reviewer."
"MI455X-REBASE-CELL-05124","MI455X-SIGN-0205","review_date","2026-08-13","2026-08-13","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-05125","MI455X-SIGN-0205","notes","仅授权该主键按冻结来源行追加，并把 review_status 从 draft 改为 reviewed；所有其余列保持冻结值。","仅授权该主键按冻结来源行追加，并把 review_status 从 draft 改为 reviewed；所有其余列保持冻结值。","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-05126","MI455X-SIGN-0206","signoff_row_id","MI455X-SIGN-0206","MI455X-SIGN-0206","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-05127","MI455X-SIGN-0206","binding_kind","lifecycle_pk_write","lifecycle_pk_write","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-05128","MI455X-SIGN-0206","source_path","审计/子代理交接/m2_staging/M2-W3-AMD-MI455X-MODULE/structured/search-results.csv","审计/子代理交接/m2_staging/M2-W3-AMD-MI455X-MODULE/structured/search-results.csv","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-05129","MI455X-SIGN-0206","source_sha256","5b18d025e6f10c36228b25219e4c91bd9ca6a3de7706ed1b8af49e3bbfd59c23","5b18d025e6f10c36228b25219e4c91bd9ca6a3de7706ed1b8af49e3bbfd59c23","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-05130","MI455X-SIGN-0206","source_bytes","7203","7203","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-05131","MI455X-SIGN-0206","target_path","最小参考资料库/search-results.csv","最小参考资料库/search-results.csv","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-05132","MI455X-SIGN-0206","pk_column","search_result_id","search_result_id","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-05133","MI455X-SIGN-0206","pk_value","SRESULT-M2W3-AMD-MI455X-HBM-INTERFACE-BROCHURE","SRESULT-M2W3-AMD-MI455X-HBM-INTERFACE-BROCHURE","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-05134","MI455X-SIGN-0206","source_review_status","draft","draft","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-05135","MI455X-SIGN-0206","authorized_review_status","reviewed","reviewed","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-05136","MI455X-SIGN-0206","semantic_status_column","","","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-05137","MI455X-SIGN-0206","semantic_status_before","","","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-05138","MI455X-SIGN-0206","semantic_status_after","","","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-05139","MI455X-SIGN-0206","source_line_sha256","840bb95b6aa501d3de2247194ed376f16c68bf37bf49be57893c4461c06b1ddd","840bb95b6aa501d3de2247194ed376f16c68bf37bf49be57893c4461c06b1ddd","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-05140","MI455X-SIGN-0206","freeze_manifest_sha256","56ca298d6c9b327c3b5ef2babf30a0f5dc109b519381083e5717452a01b1331b","56ca298d6c9b327c3b5ef2babf30a0f5dc109b519381083e5717452a01b1331b","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-05141","MI455X-SIGN-0206","freeze_manifest_bytes","4603","4603","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-05142","MI455X-SIGN-0206","freeze_aggregate_sha256","dfed75716edaff380b35f4b356f4a631a8ce17413a8e339ac2b77448cb94b0a0","dfed75716edaff380b35f4b356f4a631a8ce17413a8e339ac2b77448cb94b0a0","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-05143","MI455X-SIGN-0206","formal_baseline_manifest_sha256","21e9d20cd1af23278e58d795a0a4c558692c9a4bef57f2e9482545a3a9b19a83","7ff0be6c7c72f7aba85fe584a14ef9df11f72e17c84a40cb541e1c6b2933e4b1","changed","baseline_rebind","AWS formal merge changed the signed 32-table baseline and the fresh isolated-merge validator count."
"MI455X-REBASE-CELL-05144","MI455X-SIGN-0206","formal_baseline_manifest_bytes","6070","8965","changed","baseline_rebind","AWS formal merge changed the signed 32-table baseline and the fresh isolated-merge validator count."
"MI455X-REBASE-CELL-05145","MI455X-SIGN-0206","formal_baseline_aggregate_sha256","6aa1bd6373b9d07b383a25c1355609cc6076ee8e491048d68d9c4ba445c0d165","f1520907d54e406e7d82f591e3799f07f569218aff0c321ac3b836b6c649da10","changed","baseline_rebind","AWS formal merge changed the signed 32-table baseline and the fresh isolated-merge validator count."
"MI455X-REBASE-CELL-05146","MI455X-SIGN-0206","temporary_merge_validator_checks","102752","111040","changed","baseline_rebind","AWS formal merge changed the signed 32-table baseline and the fresh isolated-merge validator count."
"MI455X-REBASE-CELL-05147","MI455X-SIGN-0206","verdict","accept","accept","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-05148","MI455X-SIGN-0206","reviewer","m2_final_review_mi455x","m2_mi455x_rebase","changed","new_independent_reviewer","The rebase is signed by the independent rebase reviewer."
"MI455X-REBASE-CELL-05149","MI455X-SIGN-0206","review_date","2026-08-13","2026-08-13","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-05150","MI455X-SIGN-0206","notes","仅授权该主键按冻结来源行追加，并把 review_status 从 draft 改为 reviewed；所有其余列保持冻结值。","仅授权该主键按冻结来源行追加，并把 review_status 从 draft 改为 reviewed；所有其余列保持冻结值。","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-05151","MI455X-SIGN-0207","signoff_row_id","MI455X-SIGN-0207","MI455X-SIGN-0207","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-05152","MI455X-SIGN-0207","binding_kind","lifecycle_pk_write","lifecycle_pk_write","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-05153","MI455X-SIGN-0207","source_path","审计/子代理交接/m2_staging/M2-W3-AMD-MI455X-MODULE/structured/search-results.csv","审计/子代理交接/m2_staging/M2-W3-AMD-MI455X-MODULE/structured/search-results.csv","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-05154","MI455X-SIGN-0207","source_sha256","5b18d025e6f10c36228b25219e4c91bd9ca6a3de7706ed1b8af49e3bbfd59c23","5b18d025e6f10c36228b25219e4c91bd9ca6a3de7706ed1b8af49e3bbfd59c23","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-05155","MI455X-SIGN-0207","source_bytes","7203","7203","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-05156","MI455X-SIGN-0207","target_path","最小参考资料库/search-results.csv","最小参考资料库/search-results.csv","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-05157","MI455X-SIGN-0207","pk_column","search_result_id","search_result_id","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-05158","MI455X-SIGN-0207","pk_value","SRESULT-M2W3-AMD-MI455X-HBM-INTERFACE-MI400","SRESULT-M2W3-AMD-MI455X-HBM-INTERFACE-MI400","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-05159","MI455X-SIGN-0207","source_review_status","draft","draft","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-05160","MI455X-SIGN-0207","authorized_review_status","reviewed","reviewed","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-05161","MI455X-SIGN-0207","semantic_status_column","","","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-05162","MI455X-SIGN-0207","semantic_status_before","","","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-05163","MI455X-SIGN-0207","semantic_status_after","","","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-05164","MI455X-SIGN-0207","source_line_sha256","fb484eb8aca730808cf4ee6df668cd45f0bee6ff587da925c5a9c7791d19e709","fb484eb8aca730808cf4ee6df668cd45f0bee6ff587da925c5a9c7791d19e709","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-05165","MI455X-SIGN-0207","freeze_manifest_sha256","56ca298d6c9b327c3b5ef2babf30a0f5dc109b519381083e5717452a01b1331b","56ca298d6c9b327c3b5ef2babf30a0f5dc109b519381083e5717452a01b1331b","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-05166","MI455X-SIGN-0207","freeze_manifest_bytes","4603","4603","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-05167","MI455X-SIGN-0207","freeze_aggregate_sha256","dfed75716edaff380b35f4b356f4a631a8ce17413a8e339ac2b77448cb94b0a0","dfed75716edaff380b35f4b356f4a631a8ce17413a8e339ac2b77448cb94b0a0","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-05168","MI455X-SIGN-0207","formal_baseline_manifest_sha256","21e9d20cd1af23278e58d795a0a4c558692c9a4bef57f2e9482545a3a9b19a83","7ff0be6c7c72f7aba85fe584a14ef9df11f72e17c84a40cb541e1c6b2933e4b1","changed","baseline_rebind","AWS formal merge changed the signed 32-table baseline and the fresh isolated-merge validator count."
"MI455X-REBASE-CELL-05169","MI455X-SIGN-0207","formal_baseline_manifest_bytes","6070","8965","changed","baseline_rebind","AWS formal merge changed the signed 32-table baseline and the fresh isolated-merge validator count."
