来源项目,来源记录,标题或条目说明,作者或机构,资料类型,证据等级,发布日期,记录状态,URL,来源文件,备注
调研-训练推理芯片调研-codex-v3,SRC-2025-NVIDIA-H100-BF16,Democratizing Large-Scale Mixture-of-Experts Training with NVIDIA PyTorch Parallelism,Hemil Desai; Bernard Nguyen; Wenwen Gao; Gordana Neskovic,网页,B,2025-11-06,active,https://developer.nvidia.com/blog/accelerating-large-scale-mixture-of-experts-training-in-pytorch/,data/sources.csv；references/bibliography.md,主来源链接
调研-训练推理芯片调研-codex-v3,SRC-2026-GOOGLE-GKE-TPU-DEPLOY,Deploy TPU workloads in GKE Standard,Google Cloud,网页,A,,active,https://docs.cloud.google.com/kubernetes-engine/docs/how-to/tpus,data/sources.csv；references/bibliography.md,主来源链接
调研-训练推理芯片调研-codex-v3,SRC-2024-NVIDIA-H200-NVL-DEPLOYMENT,Deploying NVIDIA H200 NVL at Scale with New Enterprise Reference Architecture,NVIDIA,网页,B,2024-12-11,active,https://developer.nvidia.com/blog/deploying-nvidia-h200-nvl-at-scale-with-new-enterprise-reference-architecture/,data/sources.csv；references/bibliography.md,主来源链接
调研-训练推理芯片调研-codex-v3,SRC-2026-MEGATRON-DISTOPT,Distributed Optimizer,NVIDIA,网页,A,,active,https://docs.nvidia.com/megatron-core/developer-guide/latest/user-guide/features/dist_optimizer.html,data/sources.csv；references/bibliography.md,主来源链接
调研-训练推理芯片调研-codex-v3,SRC-2023-GOOGLE-TPU-V5P-LAUNCH,Enabling next-generation AI workloads: Announcing TPU v5p and AI Hypercomputer,Google Cloud,网页,B,2023-12-07,active,https://cloud.google.com/blog/products/ai-machine-learning/introducing-cloud-tpu-v5p-and-ai-hypercomputer,data/sources.csv；references/bibliography.md,主来源链接
调研-训练推理芯片调研-codex-v3,SRC-2023-GOOGLE-TPU-V5E-LAUNCH,Expanding our AI-optimized infrastructure portfolio: Introducing Cloud TPU v5e and announcing A3 GA,Google Cloud,网页,B,2023-08-29,active,https://cloud.google.com/blog/products/compute/announcing-cloud-tpu-v5e-and-a3-gpus-in-ga,data/sources.csv；references/bibliography.md,主来源链接
调研-训练推理芯片调研-codex-v3,SRC-2025-GOOGLE-IRONWOOD-SOFTWARE-STACK,From silicon to softmax: Inside the Ironwood AI stack,Google Cloud,网页,B,2025-11-07,active,https://cloud.google.com/blog/products/compute/inside-the-ironwood-tpu-codesigned-ai-stack,data/sources.csv；references/bibliography.md,主来源链接
调研-训练推理芯片调研-codex-v3,SRC-2020-GOOGLE-TPU-V4-REVEAL,Google breaks AI performance records in MLPerf with world's fastest training supercomputer,Google Cloud,网页,B,2020-07-29,active,https://cloud.google.com/blog/products/ai-machine-learning/google-breaks-ai-performance-records-in-mlperf-with-worlds-fastest-training-supercomputer,data/sources.csv；references/bibliography.md,主来源链接
调研-训练推理芯片调研-codex-v3,SRC-2025-HUAWEI-SUPERPOD-KEYNOTE,Groundbreaking SuperPoD Interconnect keynote,Huawei,网页,B,2025-09,active,https://www.huawei.com/en/news/2025/9/hc-xu-keynote-speech,data/sources.csv；references/bibliography.md,主来源链接
调研-训练推理芯片调研-codex-v3,SRC-2025-TRTLLM-H100-GPTJ,H100 has 4.6x A100 Performance in TensorRT-LLM NVIDIA,NVIDIA,网页,B,,active,https://nvidia.github.io/TensorRT-LLM/0.20.0/blogs/H100vsA100.html,data/sources.csv；references/bibliography.md,主来源链接
调研-训练推理芯片调研-codex-v3,SRC-2026-HUAWEI-CANN85-HCCL,HCCL Overview,Huawei,网页,A,,active,https://www.hiascend.com/document/detail/en/canncommercial/850/commlib/hcclug/hcclug_000001.html,data/sources.csv；references/bibliography.md,主来源链接
调研-训练推理芯片调研-codex-v3,SRC-2018-HUAWEI-AI-STRATEGY,Huawei Releases AI Strategy,Huawei,网页,B,2018-10-10,active,https://e.huawei.com/en/news/ebg/201810101135,data/sources.csv；references/bibliography.md,主来源链接
调研-训练推理芯片调研-codex-v3,SRC-2019-HUAWEI-ASCEND910-MINDSPORE-LAUNCH,Huawei launches Ascend 910 and MindSpore,Huawei,网页,B,2019-08-23,active,https://kommunikasjon.ntb.no/pressemelding/17869431/huawei-launches-ascend-910-the-worlds-most-powerful-ai-processor-and-mindspore-an-all-scenario-ai-computing-framework?publisherId=17847024,data/sources.csv；references/bibliography.md,主来源链接
调研-训练推理芯片调研-codex-v3,SRC-2022-NVIDIA-GRACE-PCIE5,Inside NVIDIA Grace CPU: NVIDIA Amps Up Superchip Engineering for HPC and AI,NVIDIA,网页,B,2022,active,https://developer.nvidia.com/blog/inside-nvidia-grace-cpu-nvidia-amps-up-superchip-engineering-for-hpc-and-ai/,data/sources.csv；references/bibliography.md,主来源链接
调研-训练推理芯片调研-codex-v3,SRC-2026-GOOGLE-TPU8T-8I-DEEP-DIVE,Inside the eighth-generation TPU: An architecture deep dive,Google Cloud,网页,B,2026-04-22,active,https://cloud.google.com/blog/products/compute/tpu-8t-and-tpu-8i-technical-deep-dive,data/sources.csv；references/bibliography.md,主来源链接
调研-训练推理芯片调研-codex-v3,SRC-2025-TRTLLM-020-INSTALL,Installing TensorRT-LLM on Linux,NVIDIA,网页,A,2025-06-19,active,https://nvidia.github.io/TensorRT-LLM/0.20.0/installation/linux.html,data/sources.csv；references/bibliography.md,主来源链接
调研-训练推理芯片调研-codex-v3,SRC-2025-GOOGLE-IRONWOOD-LAUNCH,Introducing Ironwood TPUs and new innovations in AI Hypercomputer,Google Cloud,网页,B,2025-04-09,active,https://cloud.google.com/blog/products/compute/whats-new-with-ai-hypercomputer,data/sources.csv；references/bibliography.md,主来源链接
调研-训练推理芯片调研-codex-v3,SRC-2026-NVIDIA-DGX-B200-GUIDE,Introduction to NVIDIA DGX B200 Systems,NVIDIA,网页,A,,active,https://docs.nvidia.com/dgx/dgxb200-user-guide/introduction-to-dgxb200.html,data/sources.csv；references/bibliography.md,主来源链接
调研-训练推理芯片调研-codex-v3,SRC-2026-NVIDIA-DGX-H100-H200-GUIDE,Introduction to NVIDIA DGX H100 and H200 Systems,NVIDIA,网页,A,,active,https://docs.nvidia.com/dgx/dgxh100-user-guide/introduction-to-dgxh100.html,data/sources.csv；references/bibliography.md,主来源链接
调研-训练推理芯片调研-codex-v3,SRC-2023-MLPERF-INFERENCE-V31-L4X1,MLPerf Inference Results v3.1: NVIDIA L4x1_TRT,MLCommons Association,网页,A,2023,active,https://github.com/mlcommons/inference_results_v3.1/tree/f7b504d40dfb65180fe59438d4b4d6f9f8598647/closed/NVIDIA,data/sources.csv；references/bibliography.md,主来源链接
调研-训练推理芯片调研-codex-v3,SRC-2025-MLPERF-INFERENCE-V50-B200,MLPerf Inference Results v5.0: NVIDIA B200-SXM-180GBx1_TRT,MLCommons Association,网页,A,2025,active,https://github.com/mlcommons/inference_results_v5.0/tree/0bc17ab3f4b33f730d7869e04cc29cb70835e513/closed/NVIDIA/results/B200-SXM-180GBx1_TRT,data/sources.csv；references/bibliography.md,主来源链接
调研-训练推理芯片调研-codex-v3,SRC-2023-MLPERF-TRAINING-V3-H100,MLPerf Training Results v3.0 H100 Submissions,MLCommons Association,网页,A,2023,active,https://github.com/mlcommons/training_results_v3.0/tree/63e326c400f5d8bb8c6070a9ab08332d4931152e,data/sources.csv；references/bibliography.md,主来源链接
调研-训练推理芯片调研-codex-v3,SRC-2026-NVIDIA-TRANSFORMER-ENGINE-MXFP8-2；SRC-2026-NVIDIA-TRANSFORMER-ENGINE-MXFP8-2.16,MXFP8,NVIDIA,网页,A,,active,https://docs.nvidia.com/deeplearning/transformer-engine/user-guide/features/low_precision_training/mxfp8/mxfp8.html,data/sources.csv；references/bibliography.md,主来源链接
调研-训练推理芯片调研-codex-v3,SRC-2026-MAXTEXT-0；SRC-2026-MAXTEXT-0.2.3,MaxText maxtext-v0.2.3,AI-Hypercomputer,网页,A,2026-06-12,active,https://github.com/AI-Hypercomputer/maxtext/releases/tag/maxtext-v0.2.3,data/sources.csv；references/bibliography.md,主来源链接
调研-训练推理芯片调研-codex-v3,SRC-2026-MEGATRON-MOE,Megatron Core Mixture of Experts,NVIDIA,网页,A,,active,https://docs.nvidia.com/megatron-core/developer-guide/latest/user-guide/features/moe.html,data/sources.csv；references/bibliography.md,主来源链接
调研-训练推理芯片调研-codex-v3,SRC-2025-TRTLLM-020-MEMORY,Memory Usage of TensorRT-LLM,NVIDIA,网页,A,2025-06-19,active,https://nvidia.github.io/TensorRT-LLM/0.20.0/reference/memory.html,data/sources.csv；references/bibliography.md,主来源链接
调研-训练推理芯片调研-codex-v3,SRC-2026-HUAWEI-CANN85-ARCH220X,NPU Architecture Version 220x,Huawei,网页,A,,active,https://www.hiascend.com/document/detail/en/canncommercial/850/opdevg/Ascendcopdevg/atlas_ascendc_10_0011.html,data/sources.csv；references/bibliography.md,主来源链接
调研-训练推理芯片调研-codex-v3,SRC-2025-NVIDIA-NVDEC-PROGGUIDE-13；SRC-2025-NVIDIA-NVDEC-PROGGUIDE-13.0,NVDEC Video Decoder API Programming Guide,NVIDIA,网页,A,2025,active,https://docs.nvidia.com/video-technologies/video-codec-sdk/13.0/nvdec-video-decoder-api-prog-guide/index.html,data/sources.csv；references/bibliography.md,主来源链接
调研-训练推理芯片调研-codex-v3,SRC-2025-NVIDIA-NVENC-APPNOTE-13；SRC-2025-NVIDIA-NVENC-APPNOTE-13.0,NVENC Application Note,NVIDIA,网页,A,2025,active,https://docs.nvidia.com/video-technologies/video-codec-sdk/13.0/nvenc-application-note/index.html,data/sources.csv；references/bibliography.md,主来源链接
调研-训练推理芯片调研-codex-v3,SRC-2025-NVIDIA-NVENC-PROGGUIDE-13；SRC-2025-NVIDIA-NVENC-PROGGUIDE-13.0,NVENC Video Encoder API Programming Guide,NVIDIA,网页,A,2025,active,https://docs.nvidia.com/video-technologies/video-codec-sdk/13.0/nvenc-video-encoder-api-prog-guide/index.html,data/sources.csv；references/bibliography.md,主来源链接
调研-训练推理芯片调研-codex-v3,SRC-2026-NVIDIA-TRANSFORMER-ENGINE-NVFP4-2；SRC-2026-NVIDIA-TRANSFORMER-ENGINE-NVFP4-2.16,NVFP4,NVIDIA,网页,A,,active,https://docs.nvidia.com/deeplearning/transformer-engine/user-guide/features/low_precision_training/nvfp4/nvfp4.html,data/sources.csv；references/bibliography.md,主来源链接
调研-训练推理芯片调研-codex-v3,SRC-2026-NVIDIA-A100-SPECS,NVIDIA A100 Tensor Core GPU,NVIDIA,网页,B,,active,https://www.nvidia.com/en-us/data-center/a100/,data/sources.csv；references/bibliography.md,主来源链接
调研-训练推理芯片调研-codex-v3,SRC-2025-NVIDIA-AIE-H200NVL-SUPPORT,NVIDIA AI Enterprise Adds Support for NVIDIA H200 NVL,NVIDIA,网页,B,2025-02-24,active,https://developer.nvidia.com/blog/nvidia-ai-enterprise-adds-support-for-nvidia-h200-nvl/,data/sources.csv；references/bibliography.md,主来源链接
调研-训练推理芯片调研-codex-v3,SRC-2025-NVIDIA-ADA-TUNING-129,NVIDIA Ada Tuning Guide,NVIDIA,网页,A,2025,active,https://docs.nvidia.com/cuda/archive/12.9.0/ada-tuning-guide/index.html,data/sources.csv；references/bibliography.md,主来源链接
调研-训练推理芯片调研-codex-v3,SRC-2026-NVIDIA-BLACKWELL-ARCH,NVIDIA Blackwell Architecture,NVIDIA,网页,B,,active,https://www.nvidia.com/en-us/data-center/technologies/blackwell-architecture/,data/sources.csv；references/bibliography.md,主来源链接
调研-训练推理芯片调研-codex-v3,NVIDIA Blackwell Architecture Technical Brief；SRC-2025-NVIDIA-BLACKWELL-TECH-BRIEF-V21,NVIDIA Blackwell Architecture Technical Brief,NVIDIA,网页,A,2025,active,https://nvdam.widen.net/s/xqt56dflgh/nvidia-blackwell-architecture-technical-brief,.tmp/paper_inventory_final.json；data/sources.csv；references/bibliography.md,主来源链接
调研-训练推理芯片调研-codex-v3,SRC-2026-NVIDIA-NVCOMP-DE-13；SRC-2026-NVIDIA-NVCOMP-DE-13.1,NVIDIA Blackwell Decompression Engine FAQ,NVIDIA,网页,A,2026,active,https://docs.nvidia.com/cuda/archive/13.1.0/nvcomp/decompression_engine_faq.html,data/sources.csv；references/bibliography.md,主来源链接
调研-训练推理芯片调研-codex-v3,SRC-2025-NVIDIA-B200-DEEPSEEK-PERF,NVIDIA Blackwell Delivers World-Record DeepSeek-R1 Inference Performance,NVIDIA,网页,B,2025,active,https://developer.nvidia.com/blog/nvidia-blackwell-delivers-world-record-deepseek-r1-inference-performance/,data/sources.csv；references/bibliography.md,主来源链接
调研-训练推理芯片调研-codex-v3,SRC-2024-NVIDIA-BLACKWELL-LAUNCH,NVIDIA Blackwell Platform Arrives to Power a New Era of Computing,NVIDIA,网页,B,2024-03-18,active,https://nvidianews.nvidia.com/news/nvidia-blackwell-platform-arrives-to-power-a-new-era-of-computing,data/sources.csv；references/bibliography.md,主来源链接
调研-训练推理芯片调研-codex-v3,SRC-2026-NVIDIA-BLACKWELL-TUNING-13；SRC-2026-NVIDIA-BLACKWELL-TUNING-13.3,NVIDIA Blackwell Tuning Guide,NVIDIA,网页,A,2026-06-25,active,https://docs.nvidia.com/cuda/blackwell-tuning-guide/index.html,data/sources.csv；references/bibliography.md,主来源链接
调研-训练推理芯片调研-codex-v3,SRC-2025-NVIDIA-BLACKWELL-ULTRA-LAUNCH,NVIDIA Blackwell Ultra AI Factory Platform Paves Way for Age of AI Reasoning,NVIDIA,网页,B,2025-03-18,active,https://nvidianews.nvidia.com/news/nvidia-blackwell-ultra-ai-factory-platform-paves-way-for-age-of-ai-reasoning,data/sources.csv；references/bibliography.md,主来源链接
调研-训练推理芯片调研-codex-v3,SRC-2026-NVIDIA-INFERENCE-PERFORMANCE,NVIDIA Data Center Deep Learning Product Performance,NVIDIA,网页,B,,active,https://developer.nvidia.com/deep-learning-performance-training-inference/ai-inference,data/sources.csv；references/bibliography.md,主来源链接
调研-训练推理芯片调研-codex-v3,SRC-2020-NVIDIA-A100-80GB-LAUNCH,NVIDIA Doubles Down Announces A100 80GB GPU,NVIDIA,网页,B,2020-11-16,active,https://nvidianews.nvidia.com/news/nvidia-doubles-down-announces-a100-80gb-gpu-supercharging-worlds-most-powerful-gpu-for-ai-supercomputing,data/sources.csv；references/bibliography.md,主来源链接
调研-训练推理芯片调研-codex-v3,SRC-2026-NVIDIA-FABRIC-MANAGER,NVIDIA Fabric Manager User Guide,NVIDIA,网页,A,,active,https://docs.nvidia.com/hgx-platforms/fabric-manager-user-guide/index.html,data/sources.csv；references/bibliography.md,主来源链接
调研-训练推理芯片调研-codex-v3,SRC-2026-NVIDIA-GB200-NVL72,NVIDIA GB200 NVL72,NVIDIA,网页,B,,active,https://www.nvidia.com/en-us/data-center/gb200-nvl72/,data/sources.csv；references/bibliography.md,主来源链接
调研-训练推理芯片调研-codex-v3,SRC-2026-NVIDIA-GB300-NVL72,NVIDIA GB300 NVL72,NVIDIA,网页,B,,active,https://www.nvidia.com/en-gb/data-center/gb300-nvl72/,data/sources.csv；references/bibliography.md,主来源链接
调研-训练推理芯片调研-codex-v3,SRC-2026-NVIDIA-GROQ3-LPX,NVIDIA Groq 3 LPX,NVIDIA,网页,B,,active,https://www.nvidia.com/en-us/data-center/lpx/,data/sources.csv；references/bibliography.md,主来源链接
调研-训练推理芯片调研-codex-v3,SRC-2026-NVIDIA-H100-SPECS,NVIDIA H100 GPU Product Specifications,NVIDIA,网页,B,,active,https://www.nvidia.com/en-us/data-center/h100/,data/sources.csv；references/bibliography.md,主来源链接
调研-训练推理芯片调研-codex-v3,SRC-2026-NVIDIA-H200-SPECS,NVIDIA H200 GPU Product Specifications,NVIDIA,网页,B,,active,https://www.nvidia.com/en-us/data-center/h200/,data/sources.csv；references/bibliography.md,主来源链接
调研-训练推理芯片调研-codex-v3,SRC-2024-NVIDIA-H200-NVL-AVAILABILITY,NVIDIA H200 NVL Available to Accelerate Enterprise AI and HPC,NVIDIA,网页,B,2024-11-18,active,https://blogs.nvidia.com/blog/hopper-h200-nvl/,data/sources.csv；references/bibliography.md,主来源链接
调研-训练推理芯片调研-codex-v3,SRC-2025-NVIDIA-H200-NVL-BRIEF,NVIDIA H200 NVL GPU Product Brief,NVIDIA,网页,A,2025-04-11,active,https://nvdam.widen.net/s/fdvdqvfvj2/hopper-h200-nvl-product-brief,data/sources.csv；references/bibliography.md,主来源链接
调研-训练推理芯片调研-codex-v3,SRC-2026-NVIDIA-HGX-RA-COMPONENTS,NVIDIA HGX AI Factory Components,NVIDIA,网页,A,,active,https://docs.nvidia.com/enterprise-reference-architectures/hgx-ai-factory/latest/components.html,data/sources.csv；references/bibliography.md,主来源链接
调研-训练推理芯片调研-codex-v3,SRC-2026-NVIDIA-HGX-CURRENT,NVIDIA HGX Platform,NVIDIA,网页,B,,active,https://www.nvidia.com/en-us/data-center/hgx/,data/sources.csv；references/bibliography.md,主来源链接
调研-训练推理芯片调研-codex-v3,SRC-2022-NVIDIA-HOPPER-ARCH,NVIDIA Hopper Architecture In-Depth,NVIDIA,网页,B,2022-03-22,active,https://developer.nvidia.com/blog/nvidia-hopper-architecture-in-depth/,data/sources.csv；references/bibliography.md,主来源链接
调研-训练推理芯片调研-codex-v3,SRC-2026-NVIDIA-HOPPER-TUNING-13；SRC-2026-NVIDIA-HOPPER-TUNING-13.3,NVIDIA Hopper Tuning Guide,NVIDIA,网页,A,2026-06-25,active,https://docs.nvidia.com/cuda/hopper-tuning-guide/index.html,data/sources.csv；references/bibliography.md,主来源链接
调研-训练推理芯片调研-codex-v3,SRC-2022-NVIDIA-H100-PRODUCTION,NVIDIA Hopper in Full Production,NVIDIA,网页,B,2022-09-20,active,https://nvidianews.nvidia.com/news/nvidia-hopper-in-full-production,data/sources.csv；references/bibliography.md,主来源链接
调研-训练推理芯片调研-codex-v3,SRC-2026-NVIDIA-L4-CURRENT,NVIDIA L4 Tensor Core GPU,NVIDIA,网页,B,,active,https://www.nvidia.com/en-us/data-center/l4/,data/sources.csv；references/bibliography.md,主来源链接
